大气温度：  25.408   大气压力：   95646
序号 前机频率 后机频率 节流角度 进口总压Pti 进口静压PiN 出口总压Pte  出口静压Pe  间隙1Pta1 Pta2 Pta3 间隙2Ptb1 Ptb2 Ptb3  进口流量Mass0  效率ef  总压比PtRatio  前机功率  后机功率  间隙1总压Pta  静压Pa   间隙1相对来流角Betaa   间隙2总压Ptb 静压Pb 间隙2相对来流角Betab
0   2   2   90      95642      95478      95704      95618      95644      95646      95647      95634      95647      95695   3.829   0.000   0.000   0.000   0.000      95647      95645      0.000      95639      95656      0.000
1   2   2   60      95632      95465      95720      95632      95632      95632      95630      95645      95632      95703   3.819   0.000   0.000   0.000   0.000      95632      95631      0.000      95630      95680      0.000
2   2   2   50      95636      95478      95795      95715      95636      95636      95634      95731      95637      95793   3.717   0.000   0.000   0.000   0.000      95636      95635      0.000      95636      95785      0.000
3   2   2   40      95625      95488      95951      95874      95631      95633      95631      95885      95634      95946   3.554   0.000   0.000   0.000   0.000      95633      95630      0.000      95634      95974      0.000
4   2   2   30      95627      95502      96172      96097      95624      95627      95625      96105      95627      96168   3.283   0.000   0.000   0.000   0.000      95627      95624      0.000      95626      96247      0.000
5   2   2   25      95672      95562      96383      96321      95671      95672      95672      96323      95674      96385   3.111   0.000   0.000   0.000   0.000      95672      95671      0.000      95672      96503      0.000
6   2   2   20      95640      95558      96504      96457      95642      95643      95642      96451      95643      96549   2.716   0.000   0.000   0.000   0.000      95643      95641      0.000      95642      96687      0.000
7   2   2   15      95643      95592      96514      96506      95644      95643      95649      96479      95645      96678   2.163   0.000   0.000   0.000   0.000      95642      95648      0.000      95643      96775      0.000
